"MEG_ID"	"Broadclass"	"Class"	"Mechanism"	"Gene"
"247"	"MEG_4165"	"Metals"	"Cobalt_resistance"	"Cobalt_transporting_ATPase"	"NHLF"
"248"	"MEG_6143"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"RPSJ|RequiresSNPConfirmation"
"249"	"MEG_1047"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-phosphotransferases"	"APH3-DPRIME"
"250"	"MEG_5081"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"251"	"MEG_4304"	"Drugs"	"Multi-drug_resistance"	"Multi-drug_ABC_efflux_pumps"	"OPTRA"
"252"	"MEG_537"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"253"	"MEG_5472"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"254"	"MEG_780"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"255"	"MEG_7631"	"Drugs"	"MLS"	"Streptogramin_A_O-acetyltransferase"	"VATE"
"256"	"MEG_448"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"
"257"	"MEG_391"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACC"
"258"	"MEG_7002"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_MFS_efflux_pumps"	"TET49"
"259"	"MEG_2895"	"Metals"	"Multi-metal_resistance"	"Multi-metal_ABC_efflux_pumps"	"FECD"
"260"	"MEG_7214"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TETW"
"261"	"MEG_24"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC3"
"262"	"MEG_2542"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DFRA"
"263"	"MEG_7845"	"Metals"	"Zinc_resistance"	"Zinc_resistance_protein"	"ZEVA"
"264"	"MEG_996"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT6"
"265"	"MEG_2711"	"Drugs"	"Mycobacterium_tuberculosis-specific_Drug"	"Ethambutol_resistant_arabinosyltransferase"	"EMBB|RequiresSNPConfirmation"
"266"	"MEG_3810"	"Drugs"	"MLS"	"MLS_resistance_MFS_efflux_pumps"	"MEFA"
"267"	"MEG_4312"	"Drugs"	"Multi-drug_resistance"	"Multi-drug_ABC_efflux_pumps"	"OPTRA"
"268"	"MEG_929"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"269"	"MEG_1653"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CEPH"
"270"	"MEG_4045"	"Drugs"	"MLS"	"Macrolide_phosphotransferases"	"MPHG"
"271"	"MEG_4048"	"Drugs"	"MLS"	"Macrolide_phosphotransferases"	"MPHJ"
"272"	"MEG_1193"	"Multi-compound"	"Drug_and_biocide_and_metal_resistance"	"Drug_and_biocide_and_metal_RND_efflux_regulator"	"BAES"
"273"	"MEG_3637"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"LRA"
"274"	"MEG_7850"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"ZIPB"
"275"	"MEG_1768"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"CMLA"
"276"	"MEG_3184"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"GYRA|RequiresSNPConfirmation"
"277"	"MEG_1587"	"Drugs"	"Phenicol"	"Chloramphenicol_acetyltransferases"	"CATA"
"278"	"MEG_5829"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"QACEDELTA1"
"279"	"MEG_3911"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"MEXF"
"280"	"MEG_2692"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"DSBC"
"281"	"MEG_1298"	"Drugs"	"betalactams"	"Penicillin_binding_protein_regulator"	"BLAR"
"282"	"MEG_2880"	"Drugs"	"Elfamycins"	"Elfamycin_efflux_pumps"	"FACT"
"283"	"MEG_252"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"284"	"MEG_746"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT2-DPRIME"
"285"	"MEG_1634"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"CAU"
"286"	"MEG_1810"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"287"	"MEG_7217"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TETW"
"288"	"MEG_3251"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"GYRC|RequiresSNPConfirmation"
"289"	"MEG_7862"	"Metals"	"Zinc_resistance"	"Zinc_resistance_regulator"	"ZRAR"
"290"	"MEG_5225"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"291"	"MEG_5780"	"Drugs"	"Lipopeptides"	"Daptomycin-resistant_mutant"	"PGSA|RequiresSNPConfirmation"
"292"	"MEG_3773"	"Drugs"	"betalactams"	"Penicillin_binding_protein"	"MECA"
"293"	"MEG_7481"	"Drugs"	"Glycopeptides"	"VanG-type_regulator"	"VANRG"
"294"	"MEG_710"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"AIM"
"295"	"MEG_1050"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-phosphotransferases"	"APH3-DPRIME"
"296"	"MEG_2009"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"CNRB"
"297"	"MEG_5554"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"298"	"MEG_539"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"299"	"MEG_2990"	"Drugs"	"Fosfomycin"	"Fosfomycin_thiol_transferases"	"FOSA"
"300"	"MEG_1187"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"AXYZ|RequiresSNPConfirmation"
"301"	"MEG_4519"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"302"	"MEG_1647"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CEPA"
"303"	"MEG_7571"	"Drugs"	"Glycopeptides"	"VanM-type_resistance_protein"	"VANXM"
"304"	"MEG_3976"	"Drugs"	"MLS"	"Macrolide-resistant_23S_rRNA_mutation"	"MLS23S|RequiresSNPConfirmation"
"305"	"MEG_4278"	"Drugs"	"MLS"	"Macrolide_glycosyltransferases"	"OLEI"
"306"	"MEG_1942"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"307"	"MEG_69"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC3-PRIME"
"308"	"MEG_3359"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IMP"
"309"	"MEG_620"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"310"	"MEG_886"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"311"	"MEG_946"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"312"	"MEG_3875"	"Metals"	"Mercury_resistance"	"Mercury_resistance_protein"	"MERP"
"313"	"MEG_3240"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"GYRB|RequiresSNPConfirmation"
"314"	"MEG_1244"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAA"
"315"	"MEG_477"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"
"316"	"MEG_7050"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_MFS_efflux_pumps"	"TETB"
"317"	"MEG_6228"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"318"	"MEG_704"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_regulator"	"ADES"
"319"	"MEG_255"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"320"	"MEG_4040"	"Drugs"	"MLS"	"Macrolide_phosphotransferases"	"MPHC"
"321"	"MEG_633"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"322"	"MEG_7570"	"Drugs"	"Glycopeptides"	"VanI-type_resistance_protein"	"VANXI"
"323"	"MEG_6645"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_RND_efflux_pump"	"TBTA"
"324"	"MEG_7351"	"Drugs"	"Glycopeptides"	"VanB-type_resistance_protein"	"VANB"
"325"	"MEG_3748"	"Multi-compound"	"Drug_and_biocide_and_metal_resistance"	"Drug_and_biocide_and_metal_RND_efflux_pumps"	"MDTB"
"326"	"MEG_3759"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MATE_efflux_pumps"	"MDTK"
"327"	"MEG_7472"	"Drugs"	"Glycopeptides"	"VanC-type_regulator"	"VANRC"
"328"	"MEG_2500"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DFRA"
"329"	"MEG_2234"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"330"	"MEG_3989"	"Drugs"	"MLS"	"Macrolide-resistant_23S_rRNA_mutation"	"MLS23S|RequiresSNPConfirmation"
"331"	"MEG_1489"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"CAM"
"332"	"MEG_408"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"ACRE"
"333"	"MEG_6112"	"Drugs"	"Rifampin"	"Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB"	"RPOB|RequiresSNPConfirmation"
"334"	"MEG_1184"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"AXC"
"335"	"MEG_3205"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"GYRA|RequiresSNPConfirmation"
"336"	"MEG_7622"	"Drugs"	"MLS"	"Streptogramin_A_O-acetyltransferase"	"VATB"
"337"	"MEG_1095"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-phosphotransferases"	"APH6"
"338"	"MEG_2136"	"Metals"	"Copper_resistance"	"Copper_resistance_regulator"	"CSOR"
"339"	"MEG_4365"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"OQXB"
"340"	"MEG_7802"	"Drugs"	"Multi-drug_resistance"	"Multi-drug_ABC_efflux_pumps"	"VMLR"
"341"	"MEG_3259"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"HERA"
"342"	"MEG_3763"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"MDTN"
"343"	"MEG_2789"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMB"
"344"	"MEG_5255"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"345"	"MEG_2080"	"Metals"	"Copper_resistance"	"Copper_resistance_regulator"	"COPY"
"346"	"MEG_2666"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_resistance_protein"	"DPSA"
"347"	"MEG_7049"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_MFS_efflux_pumps"	"TETB"
"348"	"MEG_1268"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"BLAB"
"349"	"MEG_5365"	"Drugs"	"Aminocoumarins"	"Aminocoumarin-resistant_DNA_topoisomerases"	"PARE|RequiresSNPConfirmation"
"350"	"MEG_1218"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"BCRCM"
"351"	"MEG_3516"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"KPNO"
"352"	"MEG_4126"	"Metals"	"Nickel_resistance"	"Nickel_MFS_efflux_pumps"	"NCRCN"
"353"	"MEG_2475"	"Metals"	"Multi-metal_resistance"	"Multi-metal_RND_efflux_regulator"	"CZCS"
"354"	"MEG_5336"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"PARC|RequiresSNPConfirmation"
"355"	"MEG_2552"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DFRA"
"356"	"MEG_867"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"357"	"MEG_3596"	"Drugs"	"Multi-drug_resistance"	"Multi-drug_ABC_efflux_pumps"	"LMRC"
"358"	"MEG_6032"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRS"
"359"	"MEG_7323"	"Metals"	"Tungsten_Resistance"	"Tungsten_ABC_efflux_pumps"	"TUPA"
"360"	"MEG_3324"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IMP"
"361"	"MEG_127"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"362"	"MEG_142"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"363"	"MEG_7066"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_MFS_efflux_pumps"	"TETC"
"364"	"MEG_7418"	"Drugs"	"Glycopeptides"	"VanB-type_resistance_protein"	"VANHB"
"365"	"MEG_256"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"366"	"MEG_730"	"Drugs"	"betalactams"	"Penicillin_binding_protein"	"AMPH"
"367"	"MEG_2124"	"Metals"	"Copper_resistance"	"Copper_resistance_protein"	"CRDA"
"368"	"MEG_4832"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"369"	"MEG_1117"	"Drugs"	"Multi-drug_resistance"	"MDR_regulator"	"ARLR"
"370"	"MEG_4293"	"Drugs"	"Multi-drug_resistance"	"Multi-drug_RND_efflux_pumps"	"OPMD"
"371"	"MEG_567"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"372"	"MEG_5860"	"Drugs"	"Fluoroquinolones"	"Quinolone_active_efflux"	"QEPA"
"373"	"MEG_3768"	"Drugs"	"betalactams"	"Penicillin_binding_protein"	"MECA"
"374"	"MEG_765"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"375"	"MEG_3841"	"Metals"	"Mercury_resistance"	"Mercury_resistance_protein"	"MERA"
"376"	"MEG_3277"	"Metals"	"Copper_resistance"	"Copper_resistance_protein"	"HPCOPP"
"377"	"MEG_6500"	"Metals"	"Multi-metal_resistance"	"Multi-metal_RND_efflux_pumps"	"SILB"
"378"	"MEG_1113"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"ARL"
"379"	"MEG_2845"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMS"
"380"	"MEG_668"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"381"	"MEG_5802"	"Multi-compound"	"Drug_and_metal_resistance"	"Drug_and_metal_MFS_efflux_pumps"	"PMRG"
"382"	"MEG_4108"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"MYX"
"383"	"MEG_7318"	"Drugs"	"Elfamycins"	"EF-Tu_inhibition"	"TUFAB|RequiresSNPConfirmation"
"384"	"MEG_2050"	"Metals"	"Copper_resistance"	"Copper_resistance_protein"	"COPC"
"385"	"MEG_5807"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"POM"
"386"	"MEG_790"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"387"	"MEG_3654"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"LUT"
"388"	"MEG_2327"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"389"	"MEG_2141"	"Metals"	"Copper_resistance"	"Copper_resistance_protein"	"CTPG"
"390"	"MEG_3643"	"Drugs"	"MLS"	"MLS_resistance_ABC_efflux_pumps"	"LSA"
"391"	"MEG_839"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"392"	"MEG_2273"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"393"	"MEG_334"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"394"	"MEG_4736"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"395"	"MEG_6081"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"ROB"
"396"	"MEG_4577"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"397"	"MEG_5808"	"Drugs"	"Multi-drug_resistance"	"MDR_mutant_porin_proteins"	"POR|RequiresSNPConfirmation"
"398"	"MEG_5708"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"399"	"MEG_2594"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"DHA"
"400"	"MEG_4282"	"Drugs"	"betalactams"	"Mutant_porin_proteins"	"OMP36|RequiresSNPConfirmation"
"401"	"MEG_7451"	"Drugs"	"Glycopeptides"	"VanA-type_regulator"	"VANRA"
"402"	"MEG_3461"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_regulator"	"KMTR"
"403"	"MEG_1603"	"Drugs"	"Phenicol"	"Chloramphenicol_acetyltransferases"	"CATB|RequiresSNPConfirmation"
"404"	"MEG_3694"	"Drugs"	"Lipopeptides"	"Colistin_phosphoethanolamine_transferase"	"MCR"
"405"	"MEG_6014"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRD"
"406"	"MEG_1261"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"BLAB"
"407"	"MEG_1312"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLASGM"
"408"	"MEG_2701"	"Biocides"	"Acid_resistance"	"Acid_resistance_protein"	"EEFA"
"409"	"MEG_2781"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERM42"
"410"	"MEG_3902"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"MEXB"
"411"	"MEG_2077"	"Metals"	"Copper_resistance"	"Copper_resistance_regulator"	"COPS"
"412"	"MEG_7694"	"Drugs"	"MLS"	"Streptogramin_B_ester_bond_cleavage"	"VGBC"
"413"	"MEG_410"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"ACRF"
"414"	"MEG_4713"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"415"	"MEG_2681"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"DSBA"
"416"	"MEG_7258"	"Drugs"	"Aminoglycosides"	"Aminoglycoside-resistant_arabinosyltransferase"	"TLYA|RequiresSNPConfirmation"
"417"	"MEG_176"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"418"	"MEG_3940"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"MEXY"
"419"	"MEG_7857"	"Metals"	"Zinc_resistance"	"Zinc_resistance_protein"	"ZNUB"
"420"	"MEG_4199"	"Metals"	"Nickel_resistance"	"Nickel_resistance_protein"	"NIXA"
"421"	"MEG_1506"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CARB"
"422"	"MEG_5241"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"423"	"MEG_5901"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"424"	"MEG_165"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"425"	"MEG_4317"	"Drugs"	"Multi-drug_resistance"	"Multi-drug_ABC_efflux_pumps"	"OPTRA"
"426"	"MEG_2841"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMQ"
"427"	"MEG_1590"	"Drugs"	"Phenicol"	"Chloramphenicol_acetyltransferases"	"CATA"
"428"	"MEG_4465"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"429"	"MEG_2509"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DFRA"
"430"	"MEG_1156"	"Metals"	"Arsenic_resistance"	"Arsenic_resistance_protein"	"ARSC"
"431"	"MEG_4044"	"Drugs"	"MLS"	"Macrolide_phosphotransferases"	"MPHE"
"432"	"MEG_1717"	"Metals"	"Chromium_resistance"	"Chromium_resistance_protein"	"CHRR"
"433"	"MEG_7311"	"Drugs"	"Elfamycins"	"EF-Tu_inhibition"	"TUFAB|RequiresSNPConfirmation"
"434"	"MEG_4324"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"OQXA"
"435"	"MEG_4583"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"436"	"MEG_3938"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"MEXX"
"437"	"MEG_3217"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"GYRA|RequiresSNPConfirmation"
"438"	"MEG_4890"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"439"	"MEG_3280"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"HUGA"
"440"	"MEG_7196"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_MFS_efflux_regulator"	"TETRM|RequiresSNPConfirmation"
"441"	"MEG_906"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"442"	"MEG_7412"	"Drugs"	"Glycopeptides"	"VanA-type_resistance_protein"	"VANHA"
"443"	"MEG_846"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"444"	"MEG_463"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"
"445"	"MEG_4575"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"446"	"MEG_7309"	"Drugs"	"Elfamycins"	"EF-Tu_inhibition"	"TUFAB|RequiresSNPConfirmation"
"447"	"MEG_773"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"448"	"MEG_1544"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CARB"
"449"	"MEG_3061"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_resistance_protein"	"FRNE"
"450"	"MEG_1704"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_resistance_protein"	"CHR"
"451"	"MEG_3445"	"Drugs"	"Mycobacterium_tuberculosis-specific_Drug"	"Isoniazid-resistant_mutant"	"KASA|RequiresSNPConfirmation"
"452"	"MEG_2669"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_resistance_protein"	"DPSA"
"453"	"MEG_5748"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"PEDO"
"454"	"MEG_102"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"455"	"MEG_6656"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_resistance_protein"	"TEHB"
"456"	"MEG_7264"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_RND_efflux_pump"	"TOLC"
"457"	"MEG_3587"	"Drugs"	"Lipopeptides"	"Daptomycin-resistant_mutant"	"LIAFSR|RequiresSNPConfirmation"
"458"	"MEG_207"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"459"	"MEG_5323"	"Drugs"	"Pleuromutilin"	"Pleuromutilin-resistant_23S_rRNA_mutation"	"P23S|RequiresSNPConfirmation"
"460"	"MEG_7477"	"Drugs"	"Glycopeptides"	"VanD-type_regulator"	"VANRD"
"461"	"MEG_7300"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"TTU"
"462"	"MEG_943"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"463"	"MEG_7218"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TETW"
"464"	"MEG_3488"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"KPC"
"465"	"MEG_861"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"466"	"MEG_5399"	"Drugs"	"betalactams"	"Penicillin_binding_protein"	"PBP1A|RequiresSNPConfirmation"
"467"	"MEG_7595"	"Drugs"	"Glycopeptides"	"VanA-type_accessory_protein"	"VANYA"
"468"	"MEG_7819"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_resistance_regulator"	"YDEO"
"469"	"MEG_7014"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_MFS_efflux_pumps"	"TETA"
"470"	"MEG_5143"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"471"	"MEG_6651"	"Metals"	"Copper_resistance"	"Copper_resistance_protein"	"TCRA"
"472"	"MEG_1594"	"Drugs"	"Phenicol"	"Chloramphenicol_acetyltransferases"	"CATB|RequiresSNPConfirmation"
"473"	"MEG_6165"	"Drugs"	"Nucleosides"	"Streptothricin_acetyltransferase"	"SAT"
"474"	"MEG_3543"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"LEN"
"475"	"MEG_2604"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"DHA"
"476"	"MEG_7662"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"VEB"
"477"	"MEG_7240"	"Drugs"	"Tetracyclines"	"Tetracycline_inactivation_enzymes"	"TETX"
"478"	"MEG_1429"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"479"	"MEG_1501"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CARB"
"480"	"MEG_284"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"481"	"MEG_1204"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"BCII"
"482"	"MEG_5415"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_resistance_regulator"	"PCM"
"483"	"MEG_7798"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_RND_efflux_pump"	"VMEU"
"484"	"MEG_2934"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"FOLP|RequiresSNPConfirmation"
"485"	"MEG_1585"	"Drugs"	"Phenicol"	"Chloramphenicol_acetyltransferases"	"CATA"
"486"	"MEG_3705"	"Drugs"	"Lipopeptides"	"Colistin_phosphoethanolamine_transferase"	"MCR"
"487"	"MEG_164"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"488"	"MEG_4190"	"Drugs"	"Metronidazole"	"nim_nitroimidazole_reductase"	"NIMI"
"489"	"MEG_7009"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_MFS_efflux_pumps"	"TET56"
"490"	"MEG_6311"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"491"	"MEG_3644"	"Drugs"	"MLS"	"MLS_resistance_ABC_efflux_pumps"	"LSA"
"492"	"MEG_7596"	"Drugs"	"Glycopeptides"	"VanA-type_accessory_protein"	"VANYA"
